,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type
0,1,Scotland,New Zealand,25446,232364,Kyle Coetzer,Calum MacLeod,Tim Southee,y,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,5.80,-0.46,0.77,89.597,0.0,False,,,1,
1,1,Scotland,New Zealand,25446,232364,Kyle Coetzer,Calum MacLeod,Tim Southee,y,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,False,,,0,
2,1,Scotland,New Zealand,25446,232364,Kyle Coetzer,Calum MacLeod,Tim Southee,y,0.3,0.0,0.0,0.0,113.0,147.0,7.0,-0.36,13.30,-0.52,0.83,-2.237,0.0,False,,,1,
3,1,Scotland,New Zealand,25446,232364,Kyle Coetzer,Calum MacLeod,Tim Southee,y,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,5.14,-0.33,0.68,87.398,0.0,False,,,1,
4,1,Scotland,New Zealand,25446,232364,Kyle Coetzer,Calum MacLeod,Tim Southee,y,0.5,0.0,0.0,0.0,227.0,212.0,3.0,-0.25,5.79,-0.16,0.69,83.698,0.0,False,,,1,
5,1,Scotland,New Zealand,25446,232364,Kyle Coetzer,Calum MacLeod,Tim Southee,y,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,6.25,-0.46,0.79,84.200,0.0,False,,,1,
6,1,Scotland,New Zealand,232435,277912,Calum MacLeod,Kyle Coetzer,Trent Boult,y,1.1,0.0,1.0,1.0,0.0,0.0,0.0,0.11,6.69,0.29,0.85,83.533,1.0,False,,,0,Wd
7,1,Scotland,New Zealand,232435,277912,Calum MacLeod,Kyle Coetzer,Trent Boult,y,1.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,6.57,0.05,0.68,83.349,1.0,True,leg before wicket,232435,0,
8,1,Scotland,New Zealand,638713,277912,Hamish Gardiner,Kyle Coetzer,Trent Boult,y,1.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,5.52,0.03,0.74,84.452,1.0,True,leg before wicket,638713,0,
9,1,Scotland,New Zealand,297488,277912,Matt Machan,Kyle Coetzer,Trent Boult,n,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.43,5.95,0.77,0.82,84.185,1.0,False,,,1,
10,1,Scotland,New Zealand,297488,277912,Matt Machan,Kyle Coetzer,Trent Boult,n,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.27,7.15,0.29,0.82,84.954,1.0,False,,,0,
11,1,Scotland,New Zealand,297488,277912,Matt Machan,Kyle Coetzer,Trent Boult,n,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,False,,,0,
12,1,Scotland,New Zealand,297488,277912,Matt Machan,Kyle Coetzer,Trent Boult,n,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.18,7.23,0.29,1.03,87.479,1.0,False,,,0,
